IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n97;16;16;96;['kviešu milti', 'augu tauki', 'palmu', 'basijas', 'cukurs', 'sausās sūkalas', 'kafija', 'kakao pulveris ar samazinātu tauku saturu', 'sviests', 'no piena', 'olu pulveris', 'ciete', 'sāls', 'aromatizētājs', 'emulgators saulespuķu lecitīni', 'irdinātājs nātrija hidrogēnkarbonāts'];['kviešu milti', 'augu tauki', 'palmu', 'basijas', 'cukurs', 'sausās sūkalas', 'kafija', 'kakao pulveris ar samazinātu tauku saturu', 'sviests', 'no piena', 'olu pulveris', 'ciete', 'sāls', 'aromatizētājs', 'emulgators saulespuķu iecitīni', 'irdinātājs nātrijahidrogēnkarbonāts', 'var', 'uzglabāt sausā vietā', '18+3', '"', 'temperatūrā', '+9 wafer cake classic', 'ingredients', 'wheat flou', 'vegetablefat', 'palm', 'shea', 'sugar', 'whey powder', 'coffee', 'fat', 'reduced cocoa powder', 'butter', 'milk', 'powder', 'dr salt', 'flavouring', 'emulsifier sunflower lecithins', 'm agent sodium rme carbonate', 'may contain traces of nuts and peanuts', 'keep dry', '183', '" c', 'dauerbadkware klassik', 'zutaten', 'weizenmehl', 'pflanzenfett', 'palm', 'shea', 'zucker', 'molkepulver', 'kaffee', 'fettarmes kakaopulver', 'butter', 'milch', 'ira a stārke', 'salz', 'aroma', 'ermulgator sonnenblumenlecithine', 'backtriebmittel pri rogencarbonat', 'kana spuren von sdhalenfriidīten und erdniissen enthalten', 'trocken lagem', '18', '3', 'c', 'd vaflinis tortas classic', 'sudedamosios dalys', 'kvietiniai miltai', 'nm riebalailalyvpalmi sviestmedžiu', 'cukrus išrūgu milteliai', 'kava', 'liesikakavos milteliai', 'sviestasas', 'kavšin iy miteliai', 'krakmolas', 'druska', 'kvapioji medžiaga', 'emulsiklis lecitinaiauregratu', 'tešlos kildymo medžiaga natrio karbonatai', 'gali būti riešutu ir žemēs riešutlalkvti sausoje vietoje', '184+3', '” c temperatūroje', 'ed vahvlitort classic', '05150540', 'misujahu', 'taimsed rasvad', 'palm', 'shea', 'suhkur vadakunulber', 'kohu nutrition |/ servings per contcserving size/portiodunamount per serving/gu', '|', '0', '4', '17404', '|total fat/lipides total 1', 'u saturated fat/saturēs £€trans fat/trans 0g'];4;4;[];['sausās sūkalas', 'sviests', 'no piena', 'olu pulveris'];4;0;0;['sausās sūkalas', 'sviests', 'no piena', 'olu pulveris'];[];[]
n98;13;13;0;['sāls', 'ciete', 'cukurs', 'palmu tauki', 'maltodekstrīns', 'vistas tauki', 'garšvielas', 'aromatizētāji', 'kaltēti burkāni', 'pētersīļi', 'rauga ekstrakts', 'skābe e330', 'vistas gaļas pulveris'];[];2;0;['vistas tauki', 'vistas gaļas pulveris'];[];0;2;0;[];['vistas tauki', 'vistas gaļas pulveris'];[]
n99;22;22;68;['jodēta sāls', 'maltodekstrīns', 'palmu tauki', 'palmu tauki', 'antioksidants', 'ekstrakti no rozmarīna', 'garšas pastiprinātāji', 'mononātrija glutamāts', 'dinātrija 5`', 'ribonukleotīdi', 'kukurūzas ciete', 'dekstroze', 'cukurs', 'saulespuķu eļļa', 'aromatizētāji', 'kurkuma', 'vistas gaļa', 'vista', 'jodēta sāls', 'antioksidants', 'ekstrakti no rozmarīna', 'pētersīļi'];['jodēta sāls', 'maltodekstrīns', 'palmu tauki', 'palmu tauki', 'antioksidants', 'eks', 'trakti no rozmarīna', 'garšas vkras', 'mononātrija glutamāts', "dinātrija 5'", 'ribonu', 'kleotīdi', 'kukurūzas ciete', 'dekstroze', 'cukurs', 'saules uķu eļļa', 'aromatizētāji', 'kurkuma', 'vistas gala', 'vista', 'jodēta sāls', 'antioksidants ekstrakti no rozmarīna', 'pētersīļi', 'var', 'pagatavošana', 'vienu buljona kubiņu', '10 g', 'izšķīdiniet 0', '5 | vāroša ūdens vai pievieno', 'jiet garšas uzlabošanai', 'gatavojot citu ēdienu', 'koostisosad', 'jodeeritud sool', 'maltodekstriin', 'palmirasv vē antioksudant', 'ros', 'mariniekstrakt', 'lūhna', 'ja maitsetugevdajad', 'naatriumglutamaat', 'dinaatrium', '5', 'ribo', 'nukleotiidid', 'maisitārklis', 'dekstroos', 'suhkur', 'pāevalilleāli', 'lhna', 'ja maitseained', 'kur', 'kum', 'kana', 'kana', 'jodeeritud sool', 'antioksūdant', 'rosmariniekstrakt', 'petersell', 'vēlb sisaldada gluteeni', 'piima', 'muna', 'soja', 'sellerit ja kala', 'valmistamine', 'uks puljongikuubik', '10 g', 'lahustada 0', '5 | keevas vees vēi kasutadateiste toitude maitsestamiseks'];2;4;['vistas gaļa'];['vistas gala', 'vista', 'gatavojot citu ēdienu', 'sellerit ja kala'];1;1;3;['vista'];['vistas gaļa'];['vistas gala', 'gatavojot citu ēdienu', 'sellerit ja kala']
n100;23;23;68;['jodēta sāls', 'maltodekstrīns', 'palmu tauki', 'garšas pastiprinātāji', 'mono', 'nātrija glutamāts', 'dinātrija 5`', 'ribonukleotīdi', 'cukurs', 'saulespuķu eļļa', 'dilles', 'pētersīļi', 'garšvielas', 'kurkuma', 'baltie pipari', 'aromatizētāji', 'skābuma regulētājs', 'citronskābe', 'vistas gaļa', 'vista', 'jodēta sāls', 'antioksidants', 'ekstrakti no rozmarīna'];['jodēta sāls', 'maltodekstrīns', 'palmu tauki', 'garšas pastiprinātāji', 'mono', 'nātrija glutamāts', "dinātrija 5'", 'ribonukleotīdi', 'cukurs', 'sāulesnuķu la dilles', 'pētersīļi', 'garšvielas', 'kurkuma', 'baltie pipari', 'aromatizētāji', 'skābuma regulētājsicitronskābe', 'vistas gaļa', 'vista', 'jodēta sāls', 'antioksidants', 'ekstrakti no rozmarī', 'na', 'var', 'koostisosad', 'jodeeritud sool', 'maltodekstriin', 'vrekaitii lohna', 'ja ua', 'naatriumvesinikglutamaat', 'dinaatrium', '5', 'ribonukleotiidid', 'suhkur', 'pāevalilleāli', 'til 0', '774', 'etersell', 'vūrtsid', 'kurkum', 'valge pipar', 'lēhna', 'ja maitseained', 'happesuse regu', 'gata', 'sidrunhape', 'kana', 'kana', 'jodeeritud sool', 'antioksūdant', 'rosmariiniekstrakt', 'vēlb sisaldada gluteeni', 'piima', 'muna', 'soja', 'sellerīt ja kala', 'valmistamine', 'ūks puljongikuubik', '10 g', 'lahustada 0', '3 | keevas vees vēi kasutadateiste toitude maitsestamiseks', 'pakis on 24 portsjonit', 'ri', 'referencinis vidutinio suaugusio asmens2000 kcal', 'pakuoteje yra 24 porcījos', 'porcijosamžiu', '/ ri', 'leteicamā deva vidusmēra pleaugu', 'iepakojums a t esidta taekatīalu casm noton portsjoni suurus tuleks vali'];2;5;[];['vistas gaļa', 'vista', 'gata', 'sellerīt ja kala', 'leteicamā deva vidusmēra pleaugu'];2;0;3;['vistas gaļa', 'vista'];[];['gata', 'sellerīt ja kala', 'leteicamā deva vidusmēra pleaugu']
v1;10;10;19;['rehidrēts teksturēts kaņepju proteīns', 'rehidrēti pelēkie zirņi', 'kokosriekstu eļļa', 'kaltēti sīpoli', 'linsēklas', 'sāls', 'biešu pulveris', 'muskatrieksts', 'melnie pipari', 'kaltēti ķiploki'];['rehidrēts teksturēts kaņepju proteīns', '"rehidrēti pelēkie zirņi', 'kokosriekstu eļļa', 'kaltēti sīpoli', '"linsēklas', '|sāls', 'biešu pulveris', 'muskatrieksts', 'melnie pipari', 'kaltēti ķiploki', 'uzglabāt saldētavā', '18?c', 'atlaidinātu uzglabāt ledusskapī', '+4”c —', '+8”c līdz 3 dienām', 'www', 'veggycrush', 'eu | +371 27088881ražots pēc sia milzu! pasūtijuma', 'zila nas'];0;1;[];['biešu pulveris'];0;0;1;[];[];['biešu pulveris']
v2;9;9;33;['cukurs', 'kakao masa', 'kakao sviests', 'kakao ar samazinātu tauku saturu', 'emulgatori', 'e322', 'no sojas', 'e476', 'aromatizētājs'];['jr', 'kakao masa', 'kakao ar samazinātu tauku saturu', 'uo e322', 'no sojas', 'e476', 'aromatizētājs var', '1 d', 'naltseaine', '290 g milest kullastunipoolas rim! ertelimuselgaram vērtība 2150 kj/ 515 kcaļ tauki 290 g tostarp piesātinātās taukskābes 17', '0 | ogļhidrāti1499', 'g šķiednvielas 85 d olbaltumvielas 6', '1 a sāls" 001 ieteicams līdz termiņa beigā s skatīt uz iepakojuma', 'uzglabāt sausā', 'vēsā vietā', 'razots polijā pēcī asa rimi pasūtījuma', 'kakācatt es', 'izplatītājs latvi «sia rimi latvia', 'a deglavaiela', 'rīga', 'lv', '1021', 'bezmaksastālunisatsauksmēmaniā seno 1ap lu vodssi m ismu di zemes rieštītu miadokī iešutuir j 100 senerginēvertē215014/515 kcal riebalai 2906', 'iškuri sočiuju riebalu rūgsc šiea0g burn tieu od g sriddnesekrasē d latazīēl gets umg gemusaskipstai pabaigos', 'lot', 'žūrēt ant pakuotēs', 'laikyti sausoj rvčsbievi el agarmimta laki bēmalāvandenia ij0 8llonbiue no rāmja di rimi', 'kakao', 'macca m kakā0', 'maeno m3', 'ec', '" |', 'fļ" ”'];0;0;[];[];0;0;0;[];[];[]
v3;4;4;42;['dzērvenes', 'pūdercukurs', 'kartupeļu ciete', 'ūdens'];['| uzturvērtība 100 g produkta/| 100 r nponykta copepmat/| 100 g produkto maistineē verte/| toitumisalane teave 100 g toote kohta', 'wjnnoki m nyvmpi enerģētiskā vērtība /', 'octab', 'kniokb', 'caxapnas nyppa', 'dhepretmueckas lehhoctb /aproģbenbhbit kpaxman', 'bona', 'energinē vertē/ 949', '124/', 'īno h r', 'vw ju nannv aj', 'on narta', 'f f', 's ener la', '227', '17 kcalts / pow3sopmtenb /', 'pahmti b cyxom npoxnaahom mecte ot +3 c po +18 c', 'gspanguoles cukraus pudroje tauki /kupbi /riebaly /rasvad', '0', '019sudedamosios dalys', 'spanguoles', 'cukraus pudra tostarp piesātinātās taukskābes /m3 kotopbix hacblllļehhblcmintojas / tootja', 'sia vladas sp”kavas iela 1302', 'rīga', 'fakss', '+371 67144499', 'mkmpphblc kwco1otbl / |iš kuriy sočiuju riebaly rūgščiu /millest kullastunud rasvhapped', '0g', 'bulviu krakmolas', 'geriamasis vanduo', 'laikyti sausoje vietoje', 'nuo +3"ciki +18 c temperatūroje', 'latvija', 'nw johvikad tuhksuhkruswww vadasspd koostis', 'johvikad', 'tuhksuhkur', 'kartulitārklisa', 'ā', 'joogivesi', 'ražots latvijā hoida kuivas kohas temperatuuril +37', '+187', 'jagaminta latvijoje netokami 13toodetud lati'];0;1;[];['jagaminta latvijoje netokami 13toodetud lati'];0;0;1;[];[];['jagaminta latvijoje netokami 13toodetud lati']
v4;32;32;2;['kviešu milti', 'cukurs', 'margarīns', 'augu eļļas', 'rapšu', 'palmu', 'ūdens', 'pārtikas sāls', 'emulgatori', 'rapšu lecitīns', 'taukskābju mono', 'un diglicerīdi', 'skābuma regulētājs', 'citronskābe', 'dabīgs aromatizētājs', 'karamelizēts cukura sīrups', 'dzeramais ūdens', 'garšvielu maisījums', 'kanēlis', 'krustnagliņas', 'muskatrieksts', 'smaržīgie pipari', 'koriandrs', 'ingvers', 'melnie pipari', 'kardamons', 'cepamais pulveris', 'irdinātāji', 'nātrija karbonāts', 'difosfāti', 'skābuma regulētājs', 'citronskābe'];['110oļļ', 'wwaassgl£ a'];0;0;[];[];0;0;0;[];[];[]
v5;4;4;38;['kukurūzas graudi', 'palmu tauki', 'sāls', 'aromatizētājs'];['kukurūzas graudi', 'palmu tauki', 'sāls', 'aromatizētājs', 'ieteicams līdz', '/partijas nr', 'skatīt uzdrukuiepakojuma augšpusē', 'uzglabāt sausā un vēsā vietā', 'pagatavošana', '1', 'novietot papīra maisiņu mikroviļņu krāsnī kātas norādīts attēlā', '2', 'atkarībā no mikroviļņu krāsns jaudas', 'ļautpopkomam atvērties 2', '4 minūtes', 'skatīt tabulu', '3', 'izslēgtmikroviļņu krāsni', 'kad intervāls starp paukšķiem ir 2 vai 3sekundes', '4', 'izņemt maisiņu no mikroviļņu krāsns un sakratīt', 'uzmanību', 'atverot maisiņu', 'izplūst karsts tvaiks!turustaja', '/izplatītājs', 'lidl stiftung 8 ce', 'kg', 'stiftsbergstrabe 1', 'de', '74167 neckarsulm', 'saksamaa', 'vācija', "'toitumisalane teave/ uzturvērtība  /100genergiasisaldus/ 1939 kj/enerģētiskā vērtība 463 kcalrasvad/tauki 2409millest kūllastunud rasvhapped/tostarp", 'piesātinātās taukskābes 12', '19sūsivesikud/oglhidrāti 5309millest suhkrud/tostarp', 'cukuri « gvalgud/olbaltumvielas 90 gsool/sāls', '809netokaal', '/neto daudzums'];0;0;[];[];0;0;0;[];[];[]
v6;21;22;80;['ūdens', 'cukurs', 'kakao tauki', 'kakao masa', 'glikozes sīrups', 'kokosriekstu eļļa', 'mandeles', 'glikozes', 'fruktozes sīrups', 'zirņu olbaltumvielas', 'aromatizētāji', 'emulgatori', 'e471', 'lecitīni', 'ekstrahētu vaniļas pupiņu gabaliņi', 'stabilizētāji', 'e407', 'e410', 'e412', 'sāls', 'krāsviela', 'e160a'];['ūdens', 'cukurs', 'kakaoa', '88 unleverčr', 'spol', 'sr', '0', "voctāfova s tauki'", "kakao masa'", 'glikozes sīrups', 'kokosriekstu eļļa', 'mandeles', 'glikozes', 'truktozes sīrups', 'zimu olbaltumvielas', '180 00 praha 8', '5 cz', '844 222 844', "' aromatizētāji", 'emulgatori', 'e471', 'iecitīni', 'ekstrahētu vaniļas pupiņu gabaliņi', 'stabilizētāji', 'e407', 'e410', 'e412', 'sāls', 'sributor', 'unilever slovensko', 'spol', 's t', '0', 'krāsviela', 'e1602', 'var', "'", 'ova 10', '821 08 bratislava', 't? sk', '0850 123 850', 'raintorest alliance sertificēts', 'šokolādes glazūra', 'kas papildus kakao taukiem satur arī augu taukus', 'atbilstdes', 'uab „unilever lietuva distībucij”', '$ uaurvērtība', 'čs vērt i esātrā', '88 mažeikai', 'lt', '89100', 'liet f " uzturvērtība', '100 g', 'enerģētiskā vērtība 1444 kj/345 kcal', 'tauki 22 g', 'tostarp piesātinātās taukskābes 14 9', "070 '", 'lietuva', '— ogļhidrāti 32 g', 'tostarp cukuri 26 g', 'olbaltumvielas 2', '7 g', 'šāls 0', '10 g', '£ ieisicams līdz beigām', 'skat', 'uz iepakojuma', 'j ee', 'uzglabāt temperatūrā ne augstākā par', '18 c', 'aa li < izplatītājs', 'uab „unilever lietuva distribucija"', 'skuodo g', '28', 'mažeikiai', 'lt', '89100', 'lietuva', 'vez', 'o a00 aktrrn comwanna'];0;1;[];['e471'];0;0;1;[];[];['e471']
v7;29;29;101;['saldējuma', 'sojas pupu ekstrakts', 'ūdens', 'sojas pupas', 'jūras sāls', 'cukurs', 'kokosriekstu eļļa', 'glikozes sīrups', 'grauzdēti lazdu rieksti', 'kakao ar samazinātu tauku saturu', 'saulespuķu sēklu eļļa', 'emulgatori', 'taukskābju monoglicerīdi un diglicerīdi', 'taukskābju saharozes esteri', 'sojas lecitīni', 'stabilizatori', 'nātrija algināts', 'ceratoniju augļu sveķi', 'guāra sveķi', 'aromatizētāji', 'b12 vitamīns', 'sastāvdaļas vafeles', 'kviešu milti', 'cukurs', 'kokosriekstu eļļa', 'karamelizēts cukurs', 'emulgators', 'sojas lecitīni', 'aromatizētāji'];['saldējuma', 'sojas pupu ekstrakts', 'ūdens', 'sojas pupas', 'jūrassals', 'cukurs', 'kokosriekstu eļļa', 'glikozes sīrups', 'grauzdēti lazdu rieksti', 'kakao ar samazinātu tauku saturu', 'saulespuķu sēklu eļļa', 'emulgatoni', 'taukskābju monoglicerīdi un diglicerīdi', 'taukskābju saharozes esteri', 'sojas lecitīni', 'stabilizatori', 'nātrija algināts', 'ceratonijuaugļu sveķi', 'guāra sveķi', 'aromatizētāji', 'bi2 vitamīns', 'sastāvdaļas vafeles', 'kviešu milti', 'cukurs', 'kokosriekstu eļļa', 'sāls', 'karamelizēts cukurs', 'emulgators', 'sojas iecitīni', 'aromatizētāji', 'var', 'uzglabāt temperatūrā', 'kasnepārsniedz', '18 "c', 'ieteicams līdz', 'skatīt uz iepakojuma sāniem', 'lt', 'augaliniai valgomieji ledai su vafliais', 'sudedamosios dalys', 'valgomieji ledai', 'sojos ekstraktas', 'vanduo', 'soju pupelēs', 'jūros druska', 'cukrus', 'kokosu aliejus', 'gliukozēs sirupas', 'skrudinti lazdyno riešutai', '5', '976', 'mažesnio riebumo kakavosmilteliai', 'saulēgražu aliejus', 'emulsiklis', 'riebaly rūgščiu mono', 'ir digliceridai', 'riebaly rūgščiu sacharozes esteriai', 'soju lecitinai', 'stabilizatoriai', 'natrio alginatas', 'saldžiuju ceratoniju derva', 'pupeniy derva', 'kvapiosios medžiagos', 'vitaminas bīz', 'vaflis', 'kvietiniai miltai', 'cukrus', 'kokosuy aliejus', 'druska', 'karamelizuotas cukrus', 'emulsiklis', 'sojos lecitinas', 'kvapiosios medžiagos', 'gali būti ķituriešutu pēdsaku ir garstyčios', 'laikyti ne didesnēje nei', '187c temperatūroje', 'geriausias iki', 'žr', 'pakuotēs šone', 'vd ronrsrs"fsc forevervalsoia s', 'p', 'a', 'via', 'barontini', '16/5bologna', 'italy', 'www', 'valsolia', 'itplant of serravalle sesia', 'vc', 'orso matteotti', '13', 'italyno gmo soycertified productn dītpn?030 — cert', 'n? 2142certification body aceredited by accrediaki a kde a"eraime vērte | energi / energiefat / fett/ grasas / lipidos / rasvad / tauki / riebalai', '—', 'fett /|of which / hvorav / de las cuales / dos guais / millest | atamnasaturates / mettede fettsyrer / saturadas / saturados / kūllasturpiesātinātās taukskābes / sočiuju riebalu rūgščiu / māttat fett /', 'arbohydrate / karbohydrater / hidratos de carbono / sūsivesangliavandeniai / kolhydrat / glucidesof which / hvorav / de los cuales / dos guais / millest / tostarp /isugars / sukkerarter / azūcares / acūcares / suhkrud / cukuri / cufibre / kostfiber / fibra alimentaria / fibra / kiudained / šķiedskaidulinēs medžiagos / fiber / fibres alimentairesprotein / proteinas / valgud / olbaltumvielas / baltymai / protsalt / sal / $ool / sāls / druska / salt / $elvitamin b12/ vitamina b12 / vitamiin b12/ b12 vitamīns / vitaminas b12/', 'nrv = daily reference intake / referanseinntak for en voksede referencia / ingestāo de referēncia diāria / vērdluskogused', 'nvartojimo kiekio per para / nāringsreferensvārde / valeurs nutriti4 cones', '3009 480ml c1fscwww', 'fsc', 'orgpackaging fromresponsible sourcesfsc? c104639 „ 8'];0;3;[];['nātrija algināts', 'bi2 vitamīns', 'arbohydrate / karbohydrater / hidratos de carbono / sūsivesangliavandeniai / kolhydrat / glucidesof which / hvorav / de los cuales / dos guais / millest / tostarp /isugars / sukkerarter / azūcares / acūcares / suhkrud / cukuri / cufibre / kostfiber / fibra alimentaria / fibra / kiudained / šķiedskaidulinēs medžiagos / fiber / fibres alimentairesprotein / proteinas / valgud / olbaltumvielas / baltymai / protsalt / sal / $ool / sāls / druska / salt / $elvitamin b12/ vitamina b12 / vitamiin b12/ b12 vitamīns / vitaminas b12/'];0;0;3;[];[];['nātrija algināts', 'bi2 vitamīns', 'arbohydrate / karbohydrater / hidratos de carbono / sūsivesangliavandeniai / kolhydrat / glucidesof which / hvorav / de los cuales / dos guais / millest / tostarp /isugars / sukkerarter / azūcares / acūcares / suhkrud / cukuri / cufibre / kostfiber / fibra alimentaria / fibra / kiudained / šķiedskaidulinēs medžiagos / fiber / fibres alimentairesprotein / proteinas / valgud / olbaltumvielas / baltymai / protsalt / sal / $ool / sāls / druska / salt / $elvitamin b12/ vitamina b12 / vitamiin b12/ b12 vitamīns / vitaminas b12/']
v8;29;29;98;['saldējuma', 'sojas pupu ekstrakts', 'ūdens', 'sojas pupas', 'jūras sāls', 'cukurs', 'kokosriekstu eļļa', 'glikozes sīrups', 'grauzdēti lazdu rieksti', 'kakao ar samazinātu tauku saturu', 'saulespuķu sēklu eļļa', 'emulgatori', 'taukskābju monoglicerīdi un diglicerīdi', 'taukskābju saharozes esteri', 'sojas lecitīni', 'stabilizatori', 'nātrija algināts', 'ceratoniju augļu sveķi', 'guāra sveķi', 'aromatizētāji', 'bi2 vitamīns', 'sastāvdaļas vafeles', 'kviešu milti', 'cukurs', 'kokosriekstu eļļa', 'karamelizēts cukurs', 'emulgators', 'sojas lecitīni', 'aromatizētāji'];['saldējuma', 'sojas pupu ekstrakts', 'ūdens', 'sojas pupas', 'jūrassāls', 'cukurs', 'kokosriekstu eļļa', 'glikozes sīrups', 'grauzdēti lazdu rieksti', 'kakao ar samazinātu tauku saturu', 'saulespuķu sēklu eļļa', 'emulgatori', 'taukskābju monoglicerīdi un diglicerīdi', 'taukskābju saharozes esteri', 'sojas lecitīni', 'stabilizatori', 'nātrija algināts', 'ceratonijuaugļu sveķi', 'guāra sveķi', 'aromatizētāji', 'b2 vitamīns', 'sastāvdaļas vafeles', 'kviešu milti', 'cukurs', 'kokosriekstu eļļa', 'sāls', 'karamelizēts cukurs', 'emulgators', 'sojas iecitīni', 'aromatizētāji', 'var', 'uzglabāt temperatūrā', 'kasnepārsniedz', '18 "c', 'ieteicams līdz', 'skatīt uz iepakojuma sāniem', 'lt', 'augaliniai valgomieji ledai su vafliais', 'sudedamosios dalys', 'valgomieji ledai', 'sojos ekstraktas', 'vanduo', 'soju pupelēs', 'jūros druska', 'cukrus', 'kokosu aliejus', 'gliukozēs sirupas', 'skrudinti lazdyno riešutai', 'mažesnioriebumo kakavosmilteliai', 'saulēgražu aliejus', 'emulsiklis', 'riebaly rūgščiy mono', 'ir digliceridai', 'riebaly rūgšču sacharozēs esteriai', 'soju lecitinai', 'stabilizatoriai', 'natrio alginatas', 'saldžiuju ceratoniju derva', 'pupeniu derva', 'kvapiosios medžiagos', 'vitaminas bīz', 'vaflis', 'kvietiniai miltai', 'cukrus', 'kokosu aliejus', 'druska', 'karamelizuotas cukrus', 'emulsiklis', 'sojos iecītīnas', 'kvapiosios medžiagos', 'gali būti kityriešutu pēdsaku ir garstyčios', 'laikyti ne didesnēje nei', '18"c temperatūroje', 'geriausias iki', 'žr', 'pakuotēs šone', 'v', 'forests" sa eos iroēnļicertified producta dīpn2030—cert', 'n? 2142for allfsc forever certification body aceredited by accrediavalsoja s', 'p', 'a', 'via l', 'barontini', '16/5bologna', 'italy', 'www', 'valsoia', 'itnaplantofserravalles$esa', 'v', 'corsomatteotti', '15', 'italy s —atvi za vw energi | energiefat / fett / grasas / lipidos / rasvad / tauki / riebaļai |fettof which / hvorav / de las cuales / dos guais / millest / tostarpsaturates / mettede fettsyrer / saturadas / saturados', 'kūllastpiesātinātās taukskābes / sočiuju riebalu rūgščiu / māttat feticarbohydrate / karbohydrater / hidratos de carbono / sūsivangliavandeniai / kolhydrat / glucidesof which / hvorav / de los cuales / dos guais / millest / tostarpsugars / sukkerarter / azūcares / agūcares / suhkrud / cukuri /fibre / kostfiber / fibra alimentaria / fibra / kiudained / šķskaidulinēs medžiagos / fiber / fibres alimentairesprotein / proteinas / valgud / olbaltumvielas / baltymai / psalt / sal / $ool / sāls / druska / salt / selvitamin b12/ vitamina b12 / vitamiin b12/ b12 vitamīns / vitaminas!', 'nrv = daily reference intake / referanseinntak for en videreferencia / ingestāo de referēncia diāria / vērdluskogusecvartojimo kiekio per para / nāringsreferensvārde / valeurs nu4 cones', '3009 480m! cpackaging fromresponsible sourcespsg fscc104639 „', 'www', 'fsc', 'org'];0;3;[];['nātrija algināts', 'b2 vitamīns', 'kūllastpiesātinātās taukskābes / sočiuju riebalu rūgščiu / māttat feticarbohydrate / karbohydrater / hidratos de carbono / sūsivangliavandeniai / kolhydrat / glucidesof which / hvorav / de los cuales / dos guais / millest / tostarpsugars / sukkerarter / azūcares / agūcares / suhkrud / cukuri /fibre / kostfiber / fibra alimentaria / fibra / kiudained / šķskaidulinēs medžiagos / fiber / fibres alimentairesprotein / proteinas / valgud / olbaltumvielas / baltymai / psalt / sal / $ool / sāls / druska / salt / selvitamin b12/ vitamina b12 / vitamiin b12/ b12 vitamīns / vitaminas!'];0;0;3;[];[];['nātrija algināts', 'b2 vitamīns', 'kūllastpiesātinātās taukskābes / sočiuju riebalu rūgščiu / māttat feticarbohydrate / karbohydrater / hidratos de carbono / sūsivangliavandeniai / kolhydrat / glucidesof which / hvorav / de los cuales / dos guais / millest / tostarpsugars / sukkerarter / azūcares / agūcares / suhkrud / cukuri /fibre / kostfiber / fibra alimentaria / fibra / kiudained / šķskaidulinēs medžiagos / fiber / fibres alimentairesprotein / proteinas / valgud / olbaltumvielas / baltymai / psalt / sal / $ool / sāls / druska / salt / selvitamin b12/ vitamina b12 / vitamiin b12/ b12 vitamīns / vitaminas!']
